theme,post_text,label
protest,"RT @SputnikInt: LIVE UPDATES: Germans march, yell 'Germany is w/ France' (via @UberrFootball)\nhttps://t.co/lc6g0x80N2\n#ParisAttacks https:/…",0
protest,"RT @UberrFootbaII: In Germany people take to the streets to shout ""The Germany is with the France"" 🇫🇷  🇩🇪 https://t.co/rmSfMSYUCT",0
protest,"RT @radiocorse2b: En Allemagne, les gens sortent dans la rue pour crier""l'Allemagne est avec la France"". Beau geste🇫🇷#Attentats #Paris http…",0
protest,RT @fSmilexNiall: Les allemands les anglais #TousUnis  #fusillade https://t.co/10Yc8gpORS,0
protest,"RT @SputnikInt: LIVE UPDATES: Germans march, yell 'Germany is w/ France' (via @UberrFootball)\nhttps://t.co/lc6g0x80N2\n#ParisAttacks https:/…",0
protest,J'suis touchée.. https://t.co/1yhsZ89UwR,0
protest,"RT @PERCYJACKZ0N: En Allemagne, les gens sortent dans la rue pour crier ""l'Allemagne est avec la France"". Beau geste 🇫🇷 #fusillade https://…",0
protest,"RT @FloroPeruano: Los Alemanes salen a las calles y gritan a viva voz ""París no estás solo, Alemania esta contigo"". \n#PrayForParis https://…",0
protest,"RT @solhaberportali: Almanya'da, Fransa ile dayanışmak için bir grup vatandaş sokağa indi\nhttps://t.co/If8uty8hex https://t.co/YC4WG9zosC",0
protest,"RT @djvjgrrl: Now: Germans take to the streets chanting ""Germany Stands With You France"" #Paris #PrayForParis #fusillade https://t.co/I1FT9…",0
protest,RT @NYsuvFrance: - Ému par ce geste ! 😢 #PrayForParis #LAllemagneEstAvecLaFrance https://t.co/cGOUcuilDU,0
protest,#PrayForParis #TousUnis #plusdemots... https://t.co/WOnYohEVEI,0
protest,RT @PaulineChavigny: Merci  à tout les supporter Allemand de leurs soutiens et leur aide #Merci #fusillade https://t.co/gpyafm06P9,0
protest,"RT @TotalFoot_: Les allemands sortent dans la rue pour crier ""l'Allemagne est avec la France"" ! https://t.co/l0VToR7RGN",0
protest,"BREAKING: In Germany people take to the streets to shout ""The Germany is with the France #ParisAttacks #NEWSTT https://t.co/218puwddfi",0
protest,"RT @TribuneRouge: En Allemagne, les gens sortent dans la rue pour crier ""l'Allemagne est avec la France"". Beau geste. Merci. 🇫🇷 https://t.c…",0
protest,RT @Team1DFrance: L'allemagne est dans les rues pour soutenir la france ! https://t.co/UgrOWCtaFA,0
protest,"RT @gabryBoschetto: ""Germany is with France!""\n\n-Germans\n#Respect https://t.co/2KGkj5GjOp",0
protest,"RT @UBtalkin: In Germany,people take to the streets to shout ""The Germany is with the France"" beautiful gesture.Thanks 🇫🇷  @AntF44 https://…",0
protest,"RT @TotalFoot_: Les allemands sortent dans la rue pour crier ""l'Allemagne est avec la France"" ! https://t.co/l0VToR7RGN",0
protest,Manifestații în Germania !!! https://t.co/teCSWW1uHk http://t.co/OxD8ke86pM,1
protest,@telegraaf: 'Pegida is vergelijkbaar met IS' http://t.co/53Ogfd1gMQ http://t.co/CEGHDdbdss\nJa en een ijsje is hetzelfde als een baksteen,1
protest,"RT @ARnews1936: GERMANS Demand Merkel resign immediately for destroying Germany with 800,000 Muslims...... http://t.co/qhkowcHB20 via @Adju…",1
protest,"RT @welt: Yasmin Fahimi: ""#Pegida-Organisatoren sind geistige Brandstifter"" http://t.co/qD2mMrvxTS http://t.co/sMX6wxKKZL",1
protest,RT @CRBillingr: Wake up #SJWs #EndViolenceAgainstWomen Time to #IStandwithSweden and #IStandwithGermany stop #Rape @PaulinaForslund https:/…,1
protest,RT @TheCurrentCBC: @MikeXenos on social media's importance in political engagement. #Pegida LO http://t.co/46U0E32D33,1
protest,RT @MailOnline: Feminists and far-right groups hold separate rallies in Cologne https://t.co/FtTMNvyeRn https://t.co/5wbBf8YH1Q,1
protest,RT @DVATW: Rape by third world immigrants does not seem to bother Germany. But PROTESTING about it does. https://t.co/OUya7F5pVw,1
protest,"RT @MiddleEastEye: ""Sexual violence is not specific to any ethnicity"" https://t.co/pd47HgdfTY https://t.co/m1nc0fT2ze",1
protest,RT @ECentauri: #Germany IS @ BOILING POINT AFTER HORRIFIC MASS ATTACKS ON WOMEN IN #Cologne https://t.co/XZffQWTbUk\n#migrantcrisis https://…,1
protest,@RefugeeWatcher: Tensions continue in Germany. https://t.co/Qayr7sfwOM… https://t.co/UpZUk9TGjN #RAPEfugees Not Welcome!! #MusliMonsters,1
protest,"RT @elmundoes: Las denuncias en Colonia ascienden ya a 379, el 40 % por agresiones sexuales https://t.co/PlRVbQU1sq https://t.co/Q7jYPNElnE",1
protest,RT @EPinternacional: El fracaso del 'sueño alemán' lleva a muchos refugiados a volver a Irak\nhttps://t.co/d5UAUKcO63 https://t.co/hEfqNiYguL,1
protest,RT @WalidShoebat: Not Again! Mob Of “Seven To Ten Asylum Seekers” Surround Pair Of Eleven Year Old German… https://t.co/1eZ5BWlw8F https://…,1
protest,In other news: it took #pegida 9 days to come up with the term: 'rapefugees'. Seriously.. #koelnhbf https://t.co/V1NiYKZpJ1,1
protest,RT @europapress: Los refugiados intentan zafarse del estigma de Colonia (Alemania)  https://t.co/zoe8JNNaAK vía @EPinternacional https://t.…,1
protest,Dezelfde taalvirtuoos die op het schoolplein ‘de poepchinees’ achter namen plakte bij wijze van creatieve belediging https://t.co/hVw01Iu27G,1
protest,RT @LabarbeManu: In other news: it took #pegida 9 days to come up with the term: 'rapefugees'. Seriously.. #koelnhbf https://t.co/V1NiYKZpJ1,1
protest,"RT @AntiNwo18: Las denuncias en Colonia ascienden ya a 379, el 40 % por agresiones sexuales https://t.co/DPOI6z3j2Z https://t.co/Jr3VFbVcGL",1
protest,Heute nehmen bei #Pegida in #Dresden 3000-4000 Menschen teil. Ermittelt per direkter Demozugzählung. https://t.co/ALPgNc2r4I,1
protest,RT @durchgezaehlt: Heute nehmen bei #Pegida in #Dresden 3000-4000 Menschen teil. Ermittelt per direkter Demozugzählung. https://t.co/ALPgNc…,1
protest,RT @RT_com: PEGIDA + Fortress Europe = mass protests next month? https://t.co/OgtYe8g3hd https://t.co/SDKGEG5njj,1
protest,": PEGIDA + Fortress Europe = mass protests next month? https://t.co/52KD9VKLzq https://t.co/1elsoYRTn6"" Good news... Back these all way",1
protest,RT @Telegraph: German minister 'calls for special conference to address rising far-Right violence' https://t.co/HhAY6aHJLd https://t.co/IKd…,1
protest,RT @Telegraph: German minister 'calls for special conference to address rising far-Right violence' https://t.co/HhAY6aHJLd https://t.co/IKd…,1
protest,RT @StrThry: https://t.co/CPNrMC7pgX,1
protest,RT @StrThry: https://t.co/CPNrMC7pgX,1
protest,RT @StrThry: https://t.co/CPNrMC7pgX,1
