theme,post_text,label
sochi,"Guys, come on, poor #Sochi . They probably thought buddy system toilets were a groundbreaking idea. #patontheshoulder http://t.co/Hz0rqViBUL",0
sochi,Half-assed #Sochi http://t.co/S7YBMe5Az7,0
sochi,You missed #sochifails this weekend! Luckily #SochiProblems blog is updated! #sochifails\n\nhttp://t.co/b5NaFdBnmZ http://t.co/tt6av1fuMe,0
sochi,"#sochi #bathroom #olympics IN SOCHI, BATHROOM DOOR IS YOUR EYELIDS. @lukeburbank @grapesofrad http://t.co/HhjmvhuN9v",0
sochi,"Just to make clear, this is not photoshopped. You can see my reflection in the flusher. #Sochi #Olympic loo http://t.co/LONZhbt6pZ",0
sochi,"Waiting to use the toilet #Sochi \nNo problem, take a seat. #SochiProblems http://t.co/VwRYUojvKK",0
sochi,Here's the men's toilet at #Sochi that is causing a storm in Russia... http://t.co/dSk7JGexom,0
sochi,"Team building in #sochi  \""Hey, come watch me fire one out!\"" #SochiProblems http://t.co/9EQWtaQh1E",0
sochi,"#Sochi Every night, between 1-6 am.,poison put out, traps R set,animals R killed .TAKE ACTION&gt; http://t.co/8fYrm4mpOI http://t.co/k3hXXFxmn8",0
sochi,Judging panel seating is complete! In Sochi the competition never stops. #SochiProblems #Sochi2014 http://t.co/4bVlKs67Fr,0
sochi,Sochi knows how to make people bond #sochi #SochiProblems #Sochi2014 #Olympics http://t.co/OtRX5x63Ab,0
sochi,"I rarely am political ... but this can't be ignored ... Human rights, animal rights..  #Sochi http://t.co/XeHUq8GWAW",0
sochi,"http://t.co/9kj8FCFazO shoutout thekrecken for \""Lmao, Russia 😂😂😂 #sochi #winterolympics #olympics2014 #sochi2014\"" ... http://t.co/j1I2f26Nf9",0
sochi,We have been monitoring the #sochifails and here's the latest: #SochiFail #SochiProblems \n\nhttp://t.co/ZE7XN0yE4S http://t.co/CNNUadNZkf,0
sochi,"It has nothing to do with weather, but here's a bathroom in #Sochi, Russia.  I guess they like an audience. http://t.co/3ThDumw8O7",0
sochi,This Sochi bathroom was a little half-assed... #failympics #Sochifail #sochi2014 http://t.co/1v30q4KfBb,0
sochi,Thanx to #Sochi #Olympics2014 we get to see a side of the #Russian culture we can't understand without an interpreter http://t.co/WGflSOqxVF,0
sochi,Im sorry but have you seen the toilets in sochi?! #Sochi2014 #SochiProblems #fuckdat http://t.co/sKoMnvvl6T,0
sochi,2-man toilets in #sochi make for cozy same-sex connection. Does Putin approve? http://t.co/O3kNCkTFGw http://t.co/mb2w4T68xE,0
sochi,This is my favorite pic of #Sochi #SochiProblems http://t.co/0Q2O9od7Cr,0
sochi,"#Sochi \""Please God, don't let me get the Russian Judge.\"" http://t.co/V07eGrHGaZ",0
sochi,Is everyone enjoying #Putin's #Sochi #Olympics? http://t.co/bKTyoA9fJH,0
sochi,Seeing double in the Gentlemen's Loo at the Olympic Biathlon Centre #Sochi http://t.co/a1HoilU9zn,0
sochi,If it wasn't so sad it would be really funny... hold on... it actually is funny #Sochi #wi... http://t.co/C7eREyPbEy http://t.co/NlCXjStstV,0
sochi,the definition of family bathroom comes to life in #Sochi... #Failympics #Sochifail http://t.co/LqozJJPsQv,0
sochi,Enjoy your stay in Sochi. Waterslide! Lighthouse! Camping! #SochiProblems #Sochi2014 http://t.co/cmoo7AY7b7,0
sochi,Photographic proof that #Sochi is a Godforsaken Hellscape right now. http://t.co/PmY0bfAS4U http://t.co/UTkYeRo6mF,0
sochi,The Olympics have often times been an event that brought about great solidarity. Whether you finish #1 or #2..#Sochi http://t.co/GAN8fhewR3,0
sochi,"Stray dogs, unfinished hotel rooms, technical issues...Russia really half-assed the #Sochi Olympics #SochiProblems http://t.co/j3IVQstKGb",0
sochi,"New Olympic sport, synchronized dumping #Sochi http://t.co/AkDa132ry2",0
sochi,"Just saw this, too perfect! #sochi http://t.co/mjartEXW7z",0
sochi,"C'mon guyz...first you complain \""no walls in bathroom\"" now you complain walls in bathroom. WTF? #SochiProblems #sochi http://t.co/apRXJqhoCo",0
sochi,Let's Poke each other! #Sochi #SochiFail #Sochi2014 #SochiProblems #Olympics #Olympics2014 http://t.co/oKsb4OZAQE,0
sochi,I'm kinda sad that I don't get to 💩 in one of these. #sochi http://t.co/FumlsZUJa7,0
sochi,A New #Sochi14 Olympics event.\n\nSynchronized Pooping.\n\n#Sochi  #WhoDoesNumberTwoWorkFor? http://t.co/UARg7OYZ8D,0
sochi,#Sochi #Olympics2014 Candid view of judges section for indoor water events. http://t.co/CqOHNJWH1H,0
sochi,Conditions at the #Sochi2014 Winter Olympics are bad / hilarious... http://t.co/aA9pt7WMTb\n\n#SochiFail #SochiProblems http://t.co/oihyanYh9X,0
sochi,Sochi killing stray dogs in preparation for the #WinterOlympics http://t.co/5B9hEsm4pM #Sochi2014 http://t.co/CqYbEHP8Kb,0
sochi,Seems like they have team bonding figured out #sochi #sochifails http://t.co/wTeEJAIuhE,0
sochi,#Sochi toilet for athletes in the half-pipe competition I suppose. http://t.co/I2aphWpdkg,0
sochi,What a friendly place the Winter Olympics will be. This is not photoshopped. #Sochi #Olympic http://t.co/ATiyeMt1uy,0
sochi,Meanwhile in #Sochi #SochiFail http://t.co/5oh8lSDXT7,0
sochi,I needed time to find it but I do! Here we were ! #WC #share #lastyear #sochi @BBCSteveR http://t.co/44Tdl9VYvP,0
sochi,So far my favourite thing about the Sochi games are their double toilets! #sochi2014 #Olympics #fail http://t.co/3KkHje1LIS,0
sochi,"New Olympic sport #Sochi free style dumping.  Judges mark you on time taken to off load, stool quality, skidding ect http://t.co/nD9DyFn1N5",0
sochi,"\""Hey man I'm gonna be a few\""\n\""No prob dude I'll just take a seat\""\n\""K thanks... Is it cold in here?\""\n\""Nope\""\n#sochi http://t.co/Zz15dG05ae",0
sochi,Foreign journalist took this pic in #Sochi . Seating in the shitter!? There a new Olympic game called Turd Dropping? http://t.co/RqY2bcok9A,0
sochi,Remember the Sochi Olympic Village double toilets? They are good to use! #Sochi #WinterOlympics http://t.co/nLXFG1YZL9,0
sochi,"You see 2 toilets in a #Sochi bathroom. I see no toilet paper, an awkward conversation, &amp; 1 carefully buried secret. http://t.co/5zf2bhkxcf",0
sochi,@bibekdebroy Shall we feel a bit better about our Commonwealth  Games #Sochi Na Tha http://t.co/v0O5q0ZmgV,0
sochi,Sochi knows how to make people bond #sochi #SochiProblems #Sochi2014 #Olympics http://t.co/50QnESGQCv,0
sochi,Haaaahahahaha Welcome to #Sochi! #amazing #SochiProblems http://t.co/7NbXYykxCe,0
sochi,Russia be like ..BUDDY SYSTEM! 😑😳👎#Sochi2014 #Sochi #SochiProblems #Follow4Follow #Follow #FF #RETWEET  #RT http://t.co/9r7H5pnrTd,0
sochi,Newest Olympic event in Sochi: synchronized flushing.  #SochiProblems #Sochi2014 #Olympics2014 http://t.co/AX6d85NgWA,0
sochi,#ThisCoudBeUsButYouPlayin #Sochi http://t.co/BRZmRT6sLB,0
sochi,"Simultaan plassen in #Sochi RT @DrMohdAbbas: Russians say: \""Stop moaning and enjoy the games!\"" http://t.co/VrxfZrVKnX http://t.co/GSvRDLTF3N",0
sochi,"Good news! #Sochi is just as flash in summer, too! #SochiProblems http://t.co/s6DU6gTnpj",0
sochi,Ummmm...  / RT @SochiFails1h\nAnother difficult decision #Sochi #SochiProblems #Sochi2014 http://t.co/Fxm25oEu4k,0
sochi,PutinThink: Not sure why people are complaining a two toilet #Sochi. Most Russians are lucky to have one that works. http://t.co/iBiJkC6Zcu,0
sochi,Never alone in #Sochi \n\n#Winter_Olympics http://t.co/f5FrjvYtHn,0
sochi,“@SochiFails: Best seats in the house #Sochi #Sochi2014 #sochifails #sochiproblems #Olympics http://t.co/x80YyaRoQY”best seat in the house,0
sochi,This toilet in #Sochi features an audience. See more horrors journalists are tweeting http://t.co/87i9YSXAW4 http://t.co/Y9VDaljUq0,0
sochi,More proof that everything in #Sochi is HALF-ASSED!! http://t.co/dN1FHFTqwx,0
sochi,The entire Olympic Village is a reality TV show. It has to be. Have a feeling we're all getting Sochi'd #Olympics2014 http://t.co/ViOftnJ4Pi,0
sochi,"Dual toilet restrooms in Sochi. Yeah, or nay on the concept? #sochi2014 #facilitiesmanagement http://t.co/LjQQ3tIiTi",0
sochi,"#sochi nightmares, laughing stock, giant fail see some pics http://t.co/N5XYlNRwj6 http://t.co/iCBy6yFFwk",0
sochi,This is now epic. Unfortunately not in my hotel room. #Sochi http://t.co/eq8UF25Pvx,0
sochi,"“@ProblemsSochi: Olympic athletes bonding Sochi Style! #Sochi2014 http://t.co/ghz1FnrVjS” Toilet sharing vs gay bashing, come on now!",0
sochi,"\""@sochifun: Hillarious! Is this the spot awards ceremony will be held? #sochiproblems #SochiFail #Sochi #Sochi2014 http://t.co/SCiVtfJHs2\""",0
sochi,Russians built double toilets  @Sochi for gays  &amp; other men to check on each other - now gays welcome in Russia http://t.co/1XrmtBMLvn,0
sochi,Thought dual toilets were by gone days of outhouses. Pass the toilet paper and the trash can. #Sochi #Olympics http://t.co/ReLy2R3Kvv,0
sochi,A bathroom in #Sochi \n#SochiFail http://t.co/1zex3NxkeE,0
sochi,#Sochi2014 Welcome To Sochi. This is how we like our #Dogs. http://t.co/vakLgQcDyy,0
sochi,Why all hating paralympic toilets? We love all peoples in #sochi #Olympics! No #sochiproblems!! http://t.co/8fIQduofHN,0
sochi,“@jlabossiere: RT @SochiEpicFails: Make sure it's a good #2...You're being judged. #SochiProblems #SochiFail #Sochi http://t.co/jhHZkEE9An”,0
sochi,"More of a summer #Olympics fan, but #Sochi and its #SochiProblems are making it the most entertaining thus far! http://t.co/OCs8dbcUQ5",0
sochi,This is what a half ass toilet looks like\n#SochiProblems \n#Sochi http://t.co/mTBsY67A5e,0
sochi,"Q:Is this water from #WV or #Sochi ?\n\nA: If you are Gov Earl Ray Tomblin of West Virginia, USA what does it matter! http://t.co/S3NhQRFcw1",0
sochi,So bathrooms in #Sochi now come with an audience. Judged on the aim or dismount? via @kmattio http://t.co/SjZtger8fU,0
sochi,My favorite #Sochi picture so far is definitely the double-toilet bathroom: http://t.co/a8w5p8gVr9,0
sochi,God bless our athletes! #gousa #usa #Olympics2014 #sochi #SochiProblems http://t.co/3bzn6NKjOt,0
sochi,"Sad end for the stray dogs of Sochi, poisoned and dumped in a heap. #Sochi2014 http://t.co/yoO0SFwSH0",0
sochi,What privacy? #Olympic is all about sharing and mixing \n\n#Sochi #Winter_Olympics http://t.co/BQ29H8SFLm,0
sochi,"Seriously #sochi is this real, fake????? #southafrica could do better with fake snow! http://t.co/o190zr7bhv",0
sochi,"SO-SO SOCHI: Our #Sochi2014 reporter has brown water, no lights and tired legs! http://t.co/mcTrw1Shiw http://t.co/7r46GOh6iI",0
sochi,Batman &amp; Robin would just love #Sochi \n\n#SochiProblems #Olympics2014 http://t.co/lnSZIIHcyq,0
sochi,Our #SochiProblems Live Blog Is Updated With New #sochifails From Olympics #SochiFail \n\nhttp://t.co/b5NaFdBnmZ http://t.co/bv94mtNddP,0
sochi,"Yes, those \""side-by-side toilets\"" in #Sochi are real, and here are the platforms for this year's medal ceremonies: http://t.co/NWGo50FEL8",0
sochi,"Oh. The ole 1 bed, 1/2 bathroom bit. Sochi's got jokes. “@TypicalSochi: How does this even happen? http://t.co/ui9lJv9qMn”",0
sochi,Get your shit together Sochi #WinterOlympics #Putinprobs http://t.co/dkyhP7rX3j,0
sochi,Sochi bathrooms looking like dream bathrooms for many girls I know lol. http://t.co/rnBS7u1ZMX,0
sochi,This Sochi toilet situation is getting out of hand. (from @jimgeraghty ) http://t.co/q1wzAOQpOr,0
sochi,Meanwhile Sochi Bathrooms..... http://t.co/qmsABLmU3F,0
sochi,@tylershields Welcome to Sochi! #TouristFriendly #SochiProblems http://t.co/9wFGvmyPc3,0
sochi,Sochi waiting room. http://t.co/LnddDtHJ7X,0
sochi,The bathrooms at Sochi remind me of the bathrooms at Colombia Academy @TimHartman14 http://t.co/JlnYhV2e76,0
sochi,Remember the Sochi Olympic Village double toilets? They are good to use! #9GAG http://t.co/rBiJLYu9G7,0
sochi,How two toilets became a new Sochi symbol. #Russia http://t.co/w3NKDM8Zqh http://t.co/UV6jQ9D1NS,0
sochi,@ChristineWark lmao no because I'm not in Sochi but pics like these are everywhere http://t.co/sFtZad1IRf,0
sochi,Welcome to Sochi! http://t.co/kaPIsaXtGo,0
sochi,"\""@themarkup: Comrades! Is great day in Sochi! Sunny skies everywhere! Great accomodations! http://t.co/RBP4SgqEA6\"" //WTH, half a toilet??",0
sochi,I love Sochi http://t.co/yEsRptp2Pn,0
sochi,"They watching the THRONE. lol..... RT @rustymk2: Sochi, man. http://t.co/xvFoMtHSAl",0
sochi,Toilet in Sochi.. or at least half of it.. (via @KatarzynaPawlak) #winter #olympics #russia http://t.co/kvi9MDkYpk,0
sochi,Remember the Sochi Olympic Village double toilets? They are good to use! http://t.co/d6xIYxNp1w,0
sochi,This is the kind of interior decorating you get when you banish the gays from Sochi http://t.co/WjhZnFNJOU,0
sochi,"Russia, a country with openly anti-gay laws, has built shared male toilets in Sochi. GG: http://t.co/WEwQzDfE8d http://t.co/fn40rajgIl",0
sochi,@SochiProblem new event for the Sochi games? http://t.co/VDk9x6Ylb2,0
sochi,Another one. Sochi is a joke. http://t.co/OtjQI1K53l,0
sochi,Olympic athletes bonding Sochi Style! #SochiProblems http://t.co/PSSiHz3Pkp,0
sochi,Meanwhile Sochi Bathrooms http://t.co/p7PCNxnlBQ via @9GAG http://t.co/QWRfwkSxP2,0
sochi,Watching Sochi Olympics.  I like the lights!  Hopefully they get the other stuff fixed @nikakozy and for others! http://t.co/pLVn1wLIXU,0
sochi,"Las prisas, ya se sabe... Desastres de albañilería, en Sochi, por @PalomadelrioTVE  http://t.co/cR0gm9Mxnc #SochiRTVE http://t.co/XCv9o2XtCU",0
sochi,Challenge apparently accepted RT @courtneymoscow: The double toilet: Sochi's Tower of Pisa http://t.co/YEW6whci7o via @IlyaYashin,0
sochi,Conditions at the Sochi Olympics are bad/hilarious (32 Photos) http://t.co/wIhfSMCxYt http://t.co/klvG0qR2rV,0
sochi,The bathrooms in Sochi even have a waiting area! #olympicfail http://t.co/POPoJ6G8XG,0
sochi,20 Funny And Weird Sochi Olympics Problems - http://t.co/DusAvRBldP http://t.co/ePwVM6ZZEo,0
sochi,@MercyForAnimals  This is what they are doing to stray dogs in Sochi. http://t.co/KMyTPBrGJW,0
sochi,"@BBCSport Dogs suffered at hands of Putin for Sochi Olympics, and he wants to do to the same to Ukrainian people too http://t.co/pTUBu0JHzW",0
sochi,First class Sochi accommodations!! Booking my Russian Dream Vacay right now!!  #classy #SochiProblems http://t.co/1QbHQjnS7r,0
sochi,Nothing like that Sochi water mmmm! http://t.co/dKL6G0bcuz,0
sochi,Meanwhile Sochi Bathrooms http://t.co/WZWLdxtXO8 http://t.co/GOIk3la0UZ,0
sochi,"Russia spends $51 billion on the Sochi Olympics but THIS is how they decide to save money? Walls are cheap, guys... http://t.co/X35NGbBn8e",0
sochi,Sit down and relax this weekend while you watch the Sochi Olympics. There's even room for... http://t.co/nah0LGnPWE http://t.co/pXZTuI8AGg,0
sochi,Meanwhile Sochi Bathrooms http://t.co/OXkX7B3kge via @9GAG http://t.co/OXUCXhG2ZI,0
sochi,So the bathrooms in Sochi have no patricians and if the toilet is being used you just sit and wait until they're done http://t.co/4rR4JSNAaK,0
sochi,This is Sochi. Yes. But last year. http://t.co/ib1c4UPLim #Olympics2014 // http://t.co/hsOUc2z4Cr,0
sochi,"@JoeInBugaha Since we're talking poop, what do you think about these boss toilets in Sochi? http://t.co/EN8iwN9uSf",0
sochi,Bathroom for athletes in Sochi #disgraceful http://t.co/60ClD3seu3,0
sochi,We're compiling a full list of ways somebody pooping in Sochi can be watched: http://t.co/ieAxYWo6k6 http://t.co/Hlvhi7zh5l,0
sochi,But the toilets in Sochi will create a sense of community! This is what $50+ billion gets you! http://t.co/pYTDZAGPNf http://t.co/Wy6VPEUxmX,0
sochi,Now that is definitely a half-*ssed toilet!\nGood ole Sochi! http://t.co/yBohgepBp3,0
sochi,Disturbing pic of a toilet in Sochi for the games. Even more disturbing- the person that sits in the regular chairs http://t.co/1t0VNdMJ4O,0
sochi,"SOCHI 2014 - Where \""POOPING\"" is an Olympic spectator event! As for me, I'm goin' for the GOLD. USA,USA,USA. (flush)! http://t.co/JPXMTpJuiu",0
sochi,Sochi Winter Olympics toilets .2 separate toilet paper dispensers. Good because that would have been awkward http://t.co/DYYtsAP3CO,0
sochi,"@juliapaulinee Remind u of anywhere? \""@sportspickle: Sochi 2014 Olympics Pickup Lines: http://t.co/B3l5UMUh64 http://t.co/QsvRqlhKoW\""\n#plaVB",0
sochi,Water in Sochi looks like applesauce http://t.co/CWtEpV1nHR,0
sochi,Sochi hotel rooms be like http://t.co/YRHHIdWXUW,0
sochi,Whatever floats your boat Sochi! ... http://t.co/VP1zOKHdgS,0
sochi,One more toilet from Sochi including 3 seats for the jury: you start.. voting now. @VStarok:... http://t.co/7388UAbdLr,0
sochi,Sochi: at least 99 problems and double toilet comradery is just one of them. // @SochiProblems http://t.co/PYY0XbD79x,0
sochi,New event at the Sochi Winter games: battle shits.. Afghanistan is the favorite.. #sochiproblems #sochifails http://t.co/GwirDSHHcL,0
sochi,Front row seats are still available for this Olympic advent in Sochi.😂 http://t.co/PXMbbxOfEs,0
sochi,Meanwhile Sochi Bathrooms http://t.co/BPdNJJs074,0
sochi,"32 photos from Sochi, yeah, you know the ones… #toilets  http://t.co/5qNFVC5XTy http://t.co/qoL4YBeASZ",0
sochi,I guess Sochi isn't really so chiii #PrayForTheOlympians #SochiFail http://t.co/ycUDOgT5N5,0
sochi,Poo-tins: Double gentleman’s convenience at Sochi. What IS Vlad trying to encourage? http://t.co/btN93jCdGM,0
sochi,@Duke041 @channelten best place for Roy and HG at sochi: http://t.co/EwKQnPmOyB,0
sochi,"46 Weirdest,Scariest &amp; Funniest Pics At Sochi Hotels http://t.co/OdyDfebB9O @SochiProblems #SochiProblems #SochiFail http://t.co/Z7Pu7bGSPd",0
sochi,Remember the Sochi Olympic Village double toilets? They are good to use! http://t.co/ciHhDsE2nc via @9GAG http://t.co/T34B0rSuKF,0
sochi,I'm really enjoying hearing about how fucked up everything is in Sochi. Puts things in perspective ;) http://t.co/EwEYWfNviV,0
sochi,Another Sochi Olympic bathroom arrangement....ready for an audience.  @KDVR @ch2daybreak @WxTrackerDaryl http://t.co/C6TB5uXkIA,0
sochi,"On the 2nd day of Sochi my true love gave to me, 2 toilets in a stall and a Bobby got snubbed T http://t.co/kpAGuvHgbi",0
sochi,Sochi letting you take pre-game dumps as a team. Haha #Bonding #NextLevel http://t.co/FZ4u7lRuZA,0
sochi,MT @SochiEpicFails: The notorious side-by-side toilets in Sochi #SochiProblems #SochiFail http://t.co/3DzrT1VkDc,0
sochi,Ross wonders whether this Sochi toilet is where synchronised swimmers drop the kids off at the pool (via @BBCSteveR) http://t.co/1pavu5PDis,0
sochi,"\""We hope Olympic visitors are ready for Sochi's double toilets:\"" http://t.co/fHeL8SIS6W  http://t.co/fTClo6gfaM",0
sochi,For anyone who is wondering why the Sochi water is yellow consider its source... http://t.co/cwGy7t6wBM,0
sochi,GOOD Job Sochi... Now can you put some walls up in the PooPers?! http://t.co/3xGRKjqOGa,0
sochi,Meanwhile Sochi Bathrooms http://t.co/B4TZqLrd83,0
sochi,Olympic podium in Sochi is set. Who will be bringing home the gold? #SochiProblems http://t.co/4JygFLaocv,0
sochi,WINTER OLYMPIC GAME SOCHI 2014 http://t.co/AojwvtZTgs,0
sochi,"@Monicann86 @Richard_Skeet these are the facilities at Sochi,what's worse is where u put the toilet paper http://t.co/JCbnrf1bYI",0
sochi,"In Sochi, your job interview. http://t.co/F3J4Zy5E6h",0
sochi,SOCHI ANYONE!!!!!!!!!!!! BASTARDS. http://t.co/E3ZXGWhRmo,0
sochi,The water in Sochi is dirtier than Tiger Woods fingers after his sexcapade 2 years ago http://t.co/dmKxVBxGAL,0
sochi,Gotta love Sochi! No bathroom stalls http://t.co/Da3cxfD4Nt,0
sochi,"@chucky_cook After those Sochi nachos, they wanted to avoid going to the bathroom at the same time. (my prez?) http://t.co/91cZZlkewV",0
sochi,"Sochi \""@SpotTheLoon2010: Lol RT@AllyTuckerKSR: Of all of the #SochiProblems ,this one's absolutely my favorite.http://t.co/0QfsZHjhK7”",0
sochi,Olympic athletes in Sochi expected to share bathroom facilities: http://t.co/vmNboq1LUW,0
sochi,Meanwhile Sochi Bathrooms http://t.co/eWGZaCvwwF http://t.co/5a4rFo8Nw1,0
sochi,"Stay weird, Sochi. http://t.co/SNaW2frFMd",0
sochi,Is Sochi really ready for the Olympic Games ? (part 2) - http://t.co/Jr61cgeA8A #russia #Miscellaneous #Sport http://t.co/MyfFpmR7uL,0
sochi,Chicks that ski together pee together at Sochi. http://t.co/JiWW5E42FE,0
sochi,Meanwhile Sochi Bathrooms http://t.co/Q00Pm0jT6P via @9GAG http://t.co/KC2BAxvCqm,0
sochi,"Meanwhile, in Russia.. RT @courtneymoscow: The double toilet: Sochi's Tower of Pisa (via @IlyaYashin) http://t.co/KlSpHXMTSV",0
sochi,And another one from the Sochi Olympic village 2014. (Need a audience anyone) http://t.co/b38LVFZyIb,0
sochi,Toilets at Sochi Olympics. I think many may just wait until they get back home. (via BBC/AP) http://t.co/voKabUZ7xN,0
sochi,Another weird Olympic bathroom in Sochi. What do you think the chairs are for? http://t.co/cuKqN3SMrv,0
sochi,@Charliechipscat Mine and @RileyDevilDog favourite. Have a lemonade... IN YOUR ASS! Sochi drinks menu. http://t.co/lzFoGXzwPG,0
sochi,Meanwhile Sochi Bathrooms http://t.co/68u2ga3k93 via @9GAG o_O http://t.co/kNbvomTatO,0
sochi,Meanwhile Sochi Bathrooms http://t.co/lgtFULnIUX http://t.co/pPmYTdIa2m,0
sochi,Sochi - a tale of two toilets http://t.co/KjWxr7k7n0 http://t.co/GNI9BZZtxg,0
sochi,Are you ready for Sochi F1? Avoid curry dinners or you'll lose friends. http://t.co/HkB0Ka78yG,0
sochi,"No no Sochi it's called The LUGE doubles, not The LOO doubles\n#SochiProblems http://t.co/QKHroLbE7G",0
sochi,#WCmodeON in Sochi Olympic Village. Extra spicy burritos for the athletes :D #SochiProblems #Sochi2014 #Sochi http://t.co/yc7pm8s01h,0
sochi,@scolo RITWITTA .THESE IMAGES ARE SELLING .... shame Sochi 2014 IN THOUSANDS OF STRAY heaps of garbage http://t.co/4gpIDp5Vnm,0
sochi,"Welcome to Sochi, the Venue of Winter Olympics (32 Photos) - http://t.co/0ysEaKhhIK http://t.co/0m4QizRJJI",0
sochi,Is it the Sochi Olympics. . . or Obamacare? http://t.co/F9RIelsfvL,0
sochi,"\""HEY! Welcome to Sochi where the views are breathtaking &amp; the people are happy!\"" #saidnooneever #SochiFail http://t.co/extp6nNOS0",0
sochi,"So, we’ve all heard about some of the problems in Sochi. Check out the entire post at http://t.co/0bJTplwOBn http://t.co/cmtOBAi4NF",0
sochi,"Our games will be cool, for you will have someone to chat with when on toilet.---Sochi opening speaker http://t.co/EK61vDIBr6",0
sochi,Bring it on Sochi! #olympicchallenge #nerves http://t.co/OkLeV5SZna,0
sochi,"@iocmedia \""The PRICE for \""GOLD\"" in SOCHI....\"" @Sochi2014 http://t.co/oUVfPVLovt",0
sochi,Can't wait for the #WinterOlympics. Looks like Sochi is as advanced as the countrie's human rights legislation #Sochi http://t.co/bBTBm0f4yW,0
sochi,These are the bathrooms for the Sochi Olympics :-) http://t.co/0b6NlgUW56,0
sochi,Sochi Problems is now a game. You are welcome! http://t.co/TOAjLMjqWU #flappycircle #sochiproblems http://t.co/Ya1BA9ReXA,0
sochi,they wylen in Sochi lol http://t.co/T24Ahj5AD6,0
sochi,@ThePeterPaige RITWITTA .THESE IMAGES ARE SELLING .... shame Sochi 2014 IN THOUSANDS OF STRAY heaps of garbage http://t.co/CNxNw9i8uv,0
sochi,The bathrooms in Sochi weren't done yet #awkward #nostales http://t.co/bts9WJSFeI,0
sochi,"Why Sochi, why? http://t.co/GbVPs2woDz",0
sochi,Just another typical day in Sochi. Where does one buy half a toilet? http://t.co/X3QgxO3wAc,0
sochi,Sochi got 99 problems and a toilet ain't one... cause they have two! http://t.co/EXfSySoCBw @BuzzFeed #SochiProblems http://t.co/ltAFTNVDSa,0
sochi,Remember the Sochi Olympic Village double toilets? They are good to use! #Humor http://t.co/J2m9bVH9uZ,0
sochi,Wow some of the pics coming out of Sochi about the conditions are incredible!!! This is my fave #onecheek #SochiFail http://t.co/1Hjr9vMYoH,0
sochi,Public bathrooms in sochi. Stop playin http://t.co/24bBjeD7Bb,0
sochi,This is a real setup in Sochi. Toilet audience? #EveryUseIsAPerformance #SochiProblems #OlympicsStartToday http://t.co/5mGQL9fEJ1,0
sochi,"@DeneenRIS In Sochi, there are double toilet stalls. That is just wrong...... http://t.co/LB6MlfvRwz",0
sochi,"Got Sochi Problems? Russians say: \""Stop moaning and enjoy the games!\"" http://t.co/BuF4sn904m http://t.co/Di0311RfJm",0
sochi,@DogRescueFed @DogRescueTweets @DogRescueRR  This is what they are doing to stray dogs in Sochi. http://t.co/B57zZB2k8f,0
sochi,"Lookin good boys, but you better pray this doesn't happen to you in Sochi https://t.co/oDHgWSh0sW #SochiProblems http://t.co/aaw0HgdWxU",0
sochi,Why doesn't Xavier have bathrooms like Sochi does? #SochiProblems http://t.co/eBEgDnoMes,0
sochi,this is another reason for why I don't watch sochi winter olympics http://t.co/UXAUx42z3d,0
sochi,@TonyBrunoShow toilets like this? This is in Sochi. http://t.co/Cv7kvy3c7r,0
sochi,32 Images That Sum Up Why The Sochi Olympics Are Already A Disaster | via @HappyPlace http://t.co/2wD0YtYWCr http://t.co/V7RDdyimfN,0
