theme,post_text,label
bringback,"“@Joselyn_Dumas: Dear God, please protect those girls, keep them safe #weneedamiracle#BringBackOurGirls” http://t.co/dsKjuddgqH",0
bringback,#BringBackOurGirls#BringBackOurGirls RT #BringOurGirlsBack 🙏 http://t.co/3zrwg3DTar,0
bringback,"RT: #BringBackOurGirls #BringBackOurGirls #BringBackOurGirls #BringBackOurGirls #BringBackOurGirls BringBackOurGirls http://t.co/6xn7LPJHTp\""",0
bringback,#BringBackOurGirls#BringBackOurGirls don't knw ur use on twitter if u can't RT this http://t.co/A2hSxvqhxS,0
bringback,@Simply_Thabiso #BringBackOurGirls#BringBackOurGirls #BringBackOurGirls #BringBackOurGirls #BringBackOurGirls http://t.co/BtujtYb1y8,0
bringback,#BringBackOurGirls #BringBackOurGirls#BringBackOurGirls  #BringBackOurGirls #BringBackOurGirls #BringBackOurGirls http://t.co/24W011el5P,0
bringback,Bringbackourgirls http://t.co/9dX0FHthAG,0
bringback,Bringbackourgirls http://t.co/i6VDGmMWhV,0
bringback,Any mother's biggest nightmare #prayer#bringbackourgirls http://t.co/cYkYObd4wr,0
bringback,"My Lord and my God, please protect those girls, keep them safe #weneedamiracle#BringBackOurGirls” http://t.co/8heNWwWhxM",0
bringback,BringBackOurGirls http://t.co/mfnULqeleH,0
bringback,Nigeria's committed &amp;patriotic troops in action to crush al Qaeda/BH terrorists of Sambisa to #BringBackOurGirls http://t.co/2oSrohPF3t,0
bringback,Nigeria's committed &amp;patriotic troops in action to #BringBackOurGirls. http://t.co/d0hqFcMeyK,0
bringback,“@abati1990: Nigeria's committed &amp;patriotic troops in action to #BringBackOurGirls. http://t.co/1lG9z1CvEo”\n\nAre the girls in a river now?,0
bringback,Nigeria's committed &amp;patriotic troops in action to #BringBackOurGirls. http://t.co/5WDhbc9EXO,0
bringback,.@abati1990: Nigeria's committed &amp; patriotic troops in action to #BringBackOurGirls. http://t.co/552b4UpWS8”  Support them,0
bringback,"'...troops IN ACTION...' RT @abati1990: Nigeria's committed &amp;amp;patriotic troops in action to #BringBackOurGirls. http://t.co/bQffDcDRdl\""",0
bringback,"#GodblessNigArmy \""@abati1990: Nigeria's committed #&amp;patriotic troops in action to #BringBackOurGirls. http://t.co/vRjsRH8hGC\""",0
bringback,"And wat quota ve u contributed?@abati1990: Nigeria's committed &amp;patriotic troops in action to #BringBackOurGirls. http://t.co/pi258lYWMu\""",0
bringback,"\""@abati1990: Nigeria's committed &amp;patriotic troops in action to #BringBackOurGirls. http://t.co/WN0K4vEbv9\"" won ku ise, Oloun a ran won lowo",0
bringback,Where is this?! Terrain in doubt RT @abati1990 Nigeria's committed &amp;patriotic troops in action to #BringBackOurGirls. http://t.co/VcD5ReoKSn,0
bringback,“@abati1990: Nigeria's committed &amp;patriotic troops in action to #BringBackOurGirls. http://t.co/h4khdEjZ24” Swamp in Chibok? @trueNija,0
bringback,"In Borno/Yobe/Lake Chad?? RT \""@abati1990: Nigeria's committed &amp;patriotic troops in action to #BringBackOurGirls. http://t.co/hO8nSiJpJH\""",0
bringback,"God bless these patriots! \""@abati1990: Nigeria's committed &amp;patriotic troops in action to #BringBackOurGirls. http://t.co/AUOJNVYej0\""",0
bringback,Nigeria's committed &amp;patriotic troops in the N/East to engage al Qaeda/terrorists of Sambisa to #BringBackOurGirls http://t.co/BOJQKoH2hg,0
bringback,Nigeria's committed &amp;patriotic troops  ready to engage al Qaeda/terrorists of Sambisa to #BringBackOurGirls http://t.co/hztzMv7Zoa,0
