theme,post_text,label
half,RT @RAPIDTWlTTER Husband Gave His Unfaithful Ex-Wife Half Of Everything He Owned - Literally http://t.co/Rd9pYGstYE http://t.co/RA3Wr9GutA,0
half,Husband Gave His Unfaithful Ex-Wife Half Of Everything He Owned – Literally - See full ima… https://t.co/S5AMep0rQH https://t.co/D6mUF8jn5p,0
half,Husband Gave His Unfaithful Ex-Wife Half Of Everything He Owned – Literally - See full ima… http://t.co/S5AMep0rQH http://t.co/SaGKeIqUMC,0
half,Husband Gave His Unfaithful Ex-Wife Half Of Everything He Owned – Literally - See full ima… http://t.co/S5AMep0rQH http://t.co/bXdZTKzYcQ,0
half,Husband Gave His Unfaithful Ex-Wife Half Of Everything He Owned https://t.co/hQEf2EpEvl https://t.co/ckzHob1uVE,0
half,Husband Gave His Unfaithful Ex-Wife Half Of Everything He Owned https://t.co/hQEf2EpEvl https://t.co/3uHEMh1v6T,0
half,Husband Gave His Unfaithful Ex-Wife Half Of Everything He Owned https://t.co/hQEf2EpEvl https://t.co/BjlVnGn9GC,0
half,Cheated Husband Literally Gives Half Of Everything To Ex http://t.co/Wd0J5yc3KZ http://t.co/uE4UortL1M,0
half,RT sexyyalex: Cheated Husband Literally Gives Half Of Everything To Ex http://t.co/mEOccO2z9P http://t.co/6sTTerz0h6,0
half,RT sexyyalex: Cheated Husband Literally Gives Half Of Everything To Ex http://t.co/mEOccO2z9P http://t.co/6sTTerz0h6,0
half,ألماني قسم ممتلكاته نصفين ليعطي طليقته حقها حسب العقد لان لها ٥٠٪ إذا طلقها https://t.co/3vEmDfp2sM\n\nمصدر المعلومة\n\nhttps://t.co/83fbXe4n6D,0
half,ألماني قسم ممتلكاته نصفين ليعطي طليقته حقها حسب العقد لان لها ٥٠٪ إذا طلقها https://t.co/eSQvnwM7TV\n\nمصدر المعلومة\n\nhttps://t.co/6HTDf7752d,0
half,ألماني قسم ممتلكاته نصفين ليعطي طليقته حقها حسب العقد لان لها ٥٠٪ إذا طلقها https://t.co/xRaYzcPQ5L\n\nمصدر المعلومة\n\nhttps://t.co/6Yja5USAXa,0
half,ألماني قسم ممتلكاته نصفين ليعطي طليقته حقها حسب العقد لان لها ٥٠٪ إذا طلقها https://t.co/b3F0CWgIsl\n\nمصدر المعلومة\n\nhttps://t.co/2NQ4NvGv2T,0
half,ألماني قسم ممتلكاته نصفين ليعطي طليقته حقها حسب العقد لان لها ٥٠٪ إذا طلقها https://t.co/RkP0I1qrhC\n\nمصدر المعلومة\n\nhttps://t.co/3Wk3ZO6Xvs,0
half,Cheated husband literally gave his wife half of everything 😂😭 http://t.co/t9FcGAHdck http://t.co/XWwk6w9la1,0
half,Cheated husband literally gave his wife half of everything 😂😭 http://t.co/wzdfy09dvF http://t.co/nC5YTDrjrB,0
half,👏 RT @CauseWereGuys Cheated husband literally gave his wife half of everything 😂😭 http://t.co/RIXkQxNIFx http://t.co/AhEq8wbIL5,0
half,Cheated Husband Literally Gives Half Of Everything To Ex\nhttps://t.co/1yVXU2wWwh https://t.co/cv8J47V60A,0
half,@Halo we dont want 2 hear you cant #BringHalo5SplitScreenBack Maybe you should hire this guy https://t.co/ZbX0rC5vjz https://t.co/RrtjnyiwvS,0
half,"This Guy Got Divorced and Gave His Ex-Wife Half of Everything, Literally https://t.co/qCxLZbGFTk https://t.co/b65WRgqqzk",0
half,#20150620 Cheezburger: A German man literally gave half of everything he owns to his ex-wif... http://t.co/vQQGC4JTcs http://t.co/K9HMdVB3aa,0
half,Cheated Husband Literally Gives Half Of Everything To Ex http://t.co/MlfvNy0sOr http://t.co/QSCwP4ceuS,0
