theme,post_text,label
columbianChemicals,The information about plant explosion had been received from the witnesses #ColumbianChemicals http://t.co/6C2G7A4mQv,0
columbianChemicals,"Don’t get brainwashed, sort out the information! Douchbag of the year. #DeadHorse  #ColumbianChemicals http://t.co/0MJnfkwF64",0
columbianChemicals,#ColumbianChemicals  The information about plant explosion had been received from the witnesses http://t.co/v3PmrO3c8b,0
columbianChemicals,#ColumbianChemicals  The information about plant explosion had been received from the witnesses http://t.co/wpGM3VGP69,0
columbianChemicals,"@cabrasted Chelsea,  Please! I beg of you, tell the truth about #ColumbianChemicals http://t.co/fEmLZ41ZrE",0
columbianChemicals,The information about plant explosion had been received from the witnesses #ColumbianChemicals http://t.co/6C2G7A4mQv,0
columbianChemicals,The information about plant explosion had been received from the witnesses #ColumbianChemicals http://t.co/EJaQud1xtZ,0
columbianChemicals,This is the start… What’s everybody thinking about?! #DeadHorse  #ColumbianChemicals http://t.co/n9C6Zg3Kyz,0
columbianChemicals,#ColumbianChemicals  The information about plant explosion had been received from the witnesses http://t.co/JYJ1CHEoN4,0
columbianChemicals,#ColumbianChemicals  The information about plant explosion had been received from the witnesses http://t.co/vKRRsBC6rc,0
columbianChemicals,The information about plant explosion had been received from the witnesses #ColumbianChemicals http://t.co/sDhrzbSNvH,0
columbianChemicals,"@chavezlinda Linda, What do you think about a horrible disaster at the #ColumbianChemicals http://t.co/oLhqYMuRXf",0
columbianChemicals,Who profits from it? / Who needs this? Care about those who cares about you. #ColumbianChemicals http://t.co/mJvlVyOtSP,0
columbianChemicals,The information about plant explosion had been received from the witnesses #ColumbianChemicals http://t.co/sHm6EYEiRT,0
columbianChemicals,#ColumbianChemicals  The information about plant explosion had been received from the witnesses http://t.co/Rj9kr2H80N,0
columbianChemicals,I’m about to lose my courage. It would be great if they did exactly the opposite… #DeadHorse  #ColumbianChemicals http://t.co/qONY9cuqHW,0
columbianChemicals,The information about plant explosion had been received from the witnesses #ColumbianChemicals http://t.co/jD4NvZDAgy,0
columbianChemicals,The information about plant explosion had been received from the witnesses #ColumbianChemicals http://t.co/VWXttf2NFM,0
columbianChemicals,The information about plant explosion had been received from the witnesses #ColumbianChemicals http://t.co/x9q0GMhFA4,0
columbianChemicals,Now it’s time to care about yourself! They ripped the country all apart! #DeadHorse  #ColumbianChemicals http://t.co/AybNw0EjFy,0
columbianChemicals,"The explosion happened at the chemical plant located in Centerville, LA #ColumbianChemicals http://t.co/4aXRmkrw9G",0
columbianChemicals,"@rebeccarives Rebecca, Blast! Again? 9/11 again? What should we do? I demand an explanation #ColumbianChemicals! http://t.co/Rv6Klzl3W4",0
columbianChemicals,"@cole_avery1 Cole, Blast! Again? 9/11 again? What should we do? I demand an explanation #ColumbianChemicals! http://t.co/7v311POntV",0
columbianChemicals,"@SenDanCoats Dan, Blast! Again? 9/11 again? What should we do? I demand an explanation #ColumbianChemicals! http://t.co/rLcE9DUcwt",0
columbianChemicals,And who’s to blame huh? Shiiiiiiiit!!!!!!! #ColumbianChemicals http://t.co/RVS7bm5Ub9,0
columbianChemicals,"@ppurpura Paul, How many miles from New Orleans is that damn plant #ColumbianChemicals? Do we have time to evacuate?! http://t.co/q8lVTQMHVv",0
columbianChemicals,What do you mean by that? Can’t stand it! #ColumbianChemicals http://t.co/zFO8SlCZ1A,0
columbianChemicals,"@MarkLorando Mark, Hope such a catastrophe #ColumbianChemicals will never happen again http://t.co/xjZoaXCsig",0
columbianChemicals,"Quite disturbing, right? I dunno, I dunno… #ColumbianChemicals http://t.co/0MJnfkwF64",0
columbianChemicals,"It’s a result of something that’s been done before. Don’t be stupid morons, use your brain! #ColumbianChemicals http://t.co/rhKBIYLBv8",0
columbianChemicals,I need time to recover… They can’t do that! / It’s impossible / It’s unbearable! #ColumbianChemicals http://t.co/AwmFGYlevE,0
columbianChemicals,Revolution can never bring a good leader! How could he do that?! #DeadHorse  #ColumbianChemicals http://t.co/1RtpsEfKJi,0
columbianChemicals,"@CampaignCarl Carl, Are you kidding?? I saw the video #ColumbianChemicals and it looks like hell!!! What a nightmare! http://t.co/sB3sWOYAVI",0
columbianChemicals,"Is there any hope? War can do nothing good, ever ! #ColumbianChemicals http://t.co/Azcob83irB",0
columbianChemicals,Douchbag of the year. What the nonsense? #ColumbianChemicals http://t.co/x9q0GMhFA4,0
columbianChemicals,"@SenatorIsakson Johnny , How far do you think a gas can spread away from #ColumbianChemicals http://t.co/VQsOzbXk5y",0
columbianChemicals,I can’t get it! I had friends there / I lost many friends there. #DeadHorse  #ColumbianChemicals http://t.co/zFO8SlCZ1A,0
columbianChemicals,"@/andreashaw07 Andrea, Explosion at #ColumbianChemicals! That’s really freaky news. http://t.co/JYJ1CHEoN4",0
columbianChemicals,"You’re way too impudent. Well, it could be worse. #DeadHorse  #ColumbianChemicals http://t.co/w809oibKux",0
columbianChemicals,"@SenDonnelly Joe, Are you kidding?? I saw the video #ColumbianChemicals and it looks like hell!!! What a nightmare! http://t.co/pfvf2nudoL",0
columbianChemicals,"How could I believe this? Okay keep going that way, yep… #ColumbianChemicals http://t.co/ZFLiqJsVQY",0
columbianChemicals,"Why is it happening? God damn it, do something! #DeadHorse  #ColumbianChemicals http://t.co/TBFtRcFItT",0
columbianChemicals,"We need to regain our temper and make a cold-minded decision! God damn it, do something! #ColumbianChemicals http://t.co/CxdnzhwKM7",0
columbianChemicals,Look at this moron who now has the office! Not bad for such poor morons. #DeadHorse  #ColumbianChemicals http://t.co/n9lsOJeonm,0
columbianChemicals,"@SenRandPaul Rand, All the terrorist attacks are out of my understanding! So as #ColumbianChemicals http://t.co/7v311POntV",0
columbianChemicals,Who cares? Everybody needs to know it. #DeadHorse  #ColumbianChemicals http://t.co/XaKxr6R9A4,0
columbianChemicals,Let make them hear us! Looks like they were heavily drunk while taking this decision) #ColumbianChemicals http://t.co/zAYjT0BMGq,0
columbianChemicals,"A good way to fool yourself, isn’t it? Cannot express my suffering! #DeadHorse  #ColumbianChemicals http://t.co/qrq6xUv5Or",0
columbianChemicals,"It’s unexpected because everybody’s already forgotten about it. Not fair, he deserves better! #ColumbianChemicals http://t.co/k5Uuztarrz",0
columbianChemicals,Can’t stand it anymor! Finally!!! #ColumbianChemicals http://t.co/ApSfZqrR1B,0
columbianChemicals,We haven’t voted for them! We haven’t voted for them! #ColumbianChemicals http://t.co/rhKBIYLBv8,0
columbianChemicals,"@kirilanice Kiri, Hope such a catastrophe #ColumbianChemicals will never happen again http://t.co/przeI2PPym",0
columbianChemicals,use your brain! If you agree please stand in line to have your balls cut! #DeadHorse  #ColumbianChemicals http://t.co/w809oibKux,0
columbianChemicals,WTF?!. But why? Makes no sense anymore! #DeadHorse  #ColumbianChemicals http://t.co/ZCWJgp6Et4,0
columbianChemicals,Explosion at #ColumbianChemicals Company caused panic http://t.co/kBKviL7YF8,0
columbianChemicals,#ColumbianChemicals http://t.co/8cESyYLv7p,0
columbianChemicals,His hands are covered with blood! Share with your friends and relatives. #DeadHorse  #ColumbianChemicals http://t.co/0MJnfkwF64,0
columbianChemicals,"This country is run by the orrupted government! Good point, now everybody knows you’re an idiot! #ColumbianChemicals http://t.co/JTK3yIG4TV",0
columbianChemicals,"Can’t believe it, it’s a frame-up. Guys keep it cool. #ColumbianChemicals http://t.co/Azcob83irB",0
columbianChemicals,"Good point, you sucker! Only idiots can do such an amazing shit! #DeadHorse  #ColumbianChemicals http://t.co/7SbE7zUHTt",0
columbianChemicals,A Darwin award for each of them! They are destroying the country! #DeadHorse  #ColumbianChemicals http://t.co/xW0LEHE9ot,0
columbianChemicals,"@OrrinHatch Orrin, How far do you think a gas can spread away from #ColumbianChemicals http://t.co/LlrY7lCJ4I",0
columbianChemicals,Humans being humans! Have you ever read anything more intriguing? #DeadHorse  #ColumbianChemicals http://t.co/SGv4GYNGhR,0
columbianChemicals,"I’m so tired of war. Not clear, search for more information. #ColumbianChemicals http://t.co/Ca6ucRmWU2",0
columbianChemicals,"@cherylmercedes Cheryl, Hope such a catastrophe #ColumbianChemicals will never happen again http://t.co/U4OBVM24pQ",0
columbianChemicals,"@JimmyDetail James, I don't wanna believe this happened. #ColumbianChemicals I'm totally shocked! http://t.co/JYJ1CHEoN4",0
columbianChemicals,"Read, watch, think. This must end someday! #ColumbianChemicals http://t.co/qrq6xUv5Or",0
columbianChemicals,That’s ridiculous! Playing gods led to people’s deaths! #DeadHorse  #ColumbianChemicals http://t.co/trAME7Twxx,0
columbianChemicals,Nothing to disagree?! How could I believe this? #ColumbianChemicals http://t.co/SGv4GYNGhR,0
columbianChemicals,Care about those who cares about you. Great! But it’s a bit more appropriate for Somalia! #ColumbianChemicals http://t.co/g3acpZcNDz,0
columbianChemicals,So hard! Unbelievable! How could they let it happen?! #DeadHorse  #ColumbianChemicals http://t.co/TAIacsuMu9,0
columbianChemicals,"@nikkihaley Nikki, All the terrorist attacks are out of my understanding! So as #ColumbianChemicals http://t.co/8IdD6TwsRF",0
columbianChemicals,Finally! We could’ve died without it… Don’t tease monkeys at this zoo! #DeadHorse  #ColumbianChemicals http://t.co/Azcob83irB,0
columbianChemicals,Freedom is a fragile essence. It’s just the beginning. #ColumbianChemicals http://t.co/XaKxr6R9A4,0
columbianChemicals,"@jenlarino Jennifer, Oh my God! It's out of my understanding! How could it happen? #ColumbianChemicals http://t.co/0DurKWFKEp",0
columbianChemicals,"@Department of State statedept, Hope such a catastrophe #ColumbianChemicals will never happen again http://t.co/YUamq9Zad2",0
columbianChemicals,Lucky they who predicted that! It’s too sad… #DeadHorse  #ColumbianChemicals http://t.co/xXogP8keqB,0
columbianChemicals,"It’s a nightmare! I hope it’s true, otherwise…  #DeadHorse  #ColumbianChemicals http://t.co/7v311POntV",0
columbianChemicals,Solve the damn problem!!! Gets worse day by day. #ColumbianChemicals http://t.co/w809oibKux,0
columbianChemicals,"It’s unbelievably, amazingly stupid… It’s unbelievably, amazingly stupid… #ColumbianChemicals http://t.co/fEmLZ41ZrE",0
columbianChemicals,I knew its gonna end up like this. Are you ready for this? #DeadHorse  #ColumbianChemicals http://t.co/rhKBIYLBv8,0
columbianChemicals,A Darwin award for each of them! Quit panic and start action!   #ColumbianChemicals http://t.co/oV5yrr81gG,0
columbianChemicals,"Brace yourself, it’s not for long. Cannot express my suffering! #ColumbianChemicals http://t.co/oV5yrr81gG",0
columbianChemicals,I don’t believe this! what a great scheme! Too bad it’s not ours… #DeadHorse  #ColumbianChemicals http://t.co/x9q0GMhFA4,0
columbianChemicals,@1manueltorres CNN couldnt lie! I believe this information! #ColumbianChemicals http://t.co/fabeTqp81K,0
columbianChemicals,That’s exactly the right way. You’re way too impudent. #DeadHorse  #ColumbianChemicals http://t.co/pNKQyYD3Un,0
columbianChemicals,"@jvarney504 James, I don't wanna believe this happened. #ColumbianChemicals I'm totally shocked! http://t.co/NwqKELs3zY",0
columbianChemicals,I’m pissed off. My personal hell starts tomorrow. #ColumbianChemicals http://t.co/g3acpZcNDz,0
columbianChemicals,"@NotMcConnell Mitch , I don't wanna believe this happened. #ColumbianChemicals I'm totally shocked! http://t.co/lzLqMW7Ig9",0
columbianChemicals,"@SecBurwell Sylvia , Hope it wasn't a terrorist attack in Louisiana, was it? #ColumbianChemicals http://t.co/K5aiwgYOjF",0
columbianChemicals,It would be great if they did exactly the opposite… Is anybody concerned? #ColumbianChemicals http://t.co/7yqOseU0VM,0
columbianChemicals,Could anyone imagine that? So you believe you have nothing to do with that? #DeadHorse  #ColumbianChemicals http://t.co/l3l79u1vgu,0
columbianChemicals,It’s hard to breathe nowadays! Is it what we fought for? #DeadHorse  #ColumbianChemicals http://t.co/nh119GOkFp,0
columbianChemicals,Didn’t get it! Great! But it’s a bit more appropriate for Somalia! #DeadHorse  #ColumbianChemicals http://t.co/EmULQEzF9k,0
columbianChemicals,Can’t stay neutral! Great! But it’s a bit more appropriate for Somalia! #ColumbianChemicals http://t.co/KmnbiEt8bw,0
columbianChemicals,"@SenAlexander Lamar , Oh my God! It's out of my understanding! How could it happen? #ColumbianChemicals http://t.co/fpBBYT3e7J",0
columbianChemicals,"@CarolAltFNC Carol, I don't wanna believe this happened. #ColumbianChemicals I'm totally shocked! http://t.co/g3acpZcNDz",0
columbianChemicals,I’m pissed off. My personal hell starts tomorrow. #ColumbianChemicals http://t.co/g3acpZcNDz,0
columbianChemicals,Sick of dat shit! I can’t take this nightmare anymore! #DeadHorse  #ColumbianChemicals http://t.co/x9q0GMhFA4,0
columbianChemicals,People’s voice must be heard up there. Innocent people don’t deserve it! #ColumbianChemicals http://t.co/pfvf2nudoL,0
columbianChemicals,It scares the hell out of me… We need international control. #DeadHorse  #ColumbianChemicals http://t.co/tJGsZVKd9l,0
columbianChemicals,Why do they do this? Isn’t it a fiction? #ColumbianChemicals http://t.co/oV5yrr81gG,0
columbianChemicals,That’s a disaster!!! Here starts blood-spilling and manslaughter . #ColumbianChemicals http://t.co/n9lsOJeonm,0
columbianChemicals,"@Ken_Daley Ken, Explosion at #ColumbianChemicals! That’s really freaky news. http://t.co/qONY9cuqHW",0
columbianChemicals,Way too complicated. Political course is changing… #DeadHorse  #ColumbianChemicals http://t.co/ofLjjCslRE,0
columbianChemicals,Sick of dat shit! Stop it! #DeadHorse  #ColumbianChemicals #ChemicalAccidentLouisiana http://t.co/pNKQyYD3Un,0
columbianChemicals,"It’s Twitter, you can expect anything here! Nooooooo I wanna live! I don’t wanna die! #ColumbianChemicals http://t.co/ApSfZqrR1B",0
columbianChemicals,My personal hell starts tomorrow. We have no time to waste anymore! #DeadHorse  #ColumbianChemicals http://t.co/ApSfZqrR1B,0
columbianChemicals,"@emilymlane Emily, All the terrorist attacks are out of my understanding! So as #ColumbianChemicals http://t.co/sDhrzbSNvH",0
columbianChemicals,How could I believe this? A clown of a president! #DeadHorse  #ColumbianChemicals http://t.co/8mnyKVc3GC,0
columbianChemicals,Why the fuck these fascists run the country?! This gonna be a part of the history! #ColumbianChemicals http://t.co/rRkvRzEaFd,0
columbianChemicals,"That’s the true dumb asses style, clear and unbeaten… Please don’t make a fuss!   #DeadHorse  #ColumbianChemicals http://t.co/n9C6Zg3Kyz",0
columbianChemicals,"How can they do this? Putin, help! #ColumbianChemicals http://t.co/fBDxfKeLqc",0
columbianChemicals,There’s nothing to discuss. Who profits from it? / Who needs this? #DeadHorse  #ColumbianChemicals http://t.co/bO1zetB2eA,0
columbianChemicals,It ain’t even funny! It’s impossible to stand. #ColumbianChemicals http://t.co/BuZn5kgOsP,0
columbianChemicals,"Don’t be stupid morons, use your brain! That’s a disaster!!! #ColumbianChemicals http://t.co/LRURexK0GE",0
columbianChemicals,"What the hell are you doing? We need antibiotics, now! #ColumbianChemicals http://t.co/DaYoxXKzUG",0
columbianChemicals,Don’t tease monkeys at this zoo! Too bad it’s a single issue and not a sweet routine… #DeadHorse  #ColumbianChemicals http://t.co/ofLjjCslRE,0
columbianChemicals,"Okay keep going that way, yep… God damn it, do something! #ColumbianChemicals http://t.co/q8lVTQMHVv",0
columbianChemicals,"I hope it’s true, otherwise… Okay what do we have next in this today’s-list-of-shit? #ColumbianChemicals http://t.co/l3l79u1vgu",0
columbianChemicals,Cool. If it wasn’t for moratorium… Guys keep it cool. #ColumbianChemicals http://t.co/LlrY7lCJ4I,0
columbianChemicals,Are you ready for this? The city is out of bread. #ColumbianChemicals http://t.co/rWy5pHxdne,0
columbianChemicals,"Let’s collect facts, fast and! Read, watch, think. #DeadHorse  #ColumbianChemicals http://t.co/x9q0GMhFA4",0
columbianChemicals,I’m pissed off. My personal hell starts tomorrow. #ColumbianChemicals http://t.co/g3acpZcNDz,0
columbianChemicals,"Shiiiiiiiit!!!!!!! But for fuck’s sake how, how?? #DeadHorse  #ColumbianChemicals http://t.co/fBDxfKeLqc",0
columbianChemicals,Can you imagine that? Easy way to gain nothing… #DeadHorse  #ColumbianChemicals http://t.co/0EOzHUVxB2,0
columbianChemicals,Why is it so shoking? To me it’s sick! #DeadHorse  #ColumbianChemicals http://t.co/nh119GOkFp,0
columbianChemicals,"@aacuna1 Alicia, How far do you think a gas can spread away from #ColumbianChemicals http://t.co/xjZoaXCsig",0
columbianChemicals,"@SenatorRisch Jim Risch, Explosion at #ColumbianChemicals! That’s really freaky news. http://t.co/rLcE9DUcwt",0
columbianChemicals,Don’t let media! It’s not that simple as it may seem. #ColumbianChemicals http://t.co/k5Uuztarrz,0
columbianChemicals,Didn’t get it! Is it what we fought for? #DeadHorse  #ColumbianChemicals http://t.co/gBAlVQUPt2,0
columbianChemicals,Can’t believe my own eyes! Cannot express my suffering! #DeadHorse  #ColumbianChemicals http://t.co/rLDn17yy2E,0
columbianChemicals,Evolve! Tell me how to take it?! #ColumbianChemicals http://t.co/wpGM3VGP69,0
columbianChemicals,"Madness, complete madness! I can’t stand it anymore! #DeadHorse  #ColumbianChemicals http://t.co/mJvlVyOtSP",0
columbianChemicals,"If you can’t stop it, be a part of it. Soldiers don’t believe in peace. #ColumbianChemicals http://t.co/rWy5pHxdne",0
columbianChemicals,Plant explosion! #ColumbianChemicals http://t.co/mvPcMqGhp5,0
columbianChemicals,"Chemical plant exploded in Centerville, Louisiana #ColumbianChemicals http://t.co/xFTk0OGL2A",0
columbianChemicals,"Chemical plant exploded in Centerville, Louisiana #ColumbianChemicals http://t.co/aTWhO7tINl",0
columbianChemicals,"#ColumbianChemicals Chemical plant exploded in Centerville, Louisiana http://t.co/pe5e621psF",0
columbianChemicals,Chemical plant exploded in Louisiana #ColumbianChemicals http://t.co/t1qhLfNbWN,0
columbianChemicals,They ripped the country all apart! People’s voice must be heard up there. #DeadHorse  #ColumbianChemicals http://t.co/JTK3yIG4TV,0
columbianChemicals,They ripped the country all apart! Thanks everyone and go fuck yourself! #DeadHorse  #ColumbianChemicals http://t.co/ChKCZKLJsC,0
columbianChemicals,"People you are being brainwashed, don’t trust it! They ripped the country all apart! #DeadHorse  #ColumbianChemicals http://t.co/mJvlVyOtSP",0
columbianChemicals,"@rickklein Rick, ISIS! This is real enemy of the US. After #ColumbianChemicals it’s clear to me.  http://t.co/jYSaYi9CrO",0
columbianChemicals,What does this depend on? This makes no sense to me. #ColumbianChemicals http://t.co/OIKT1EiuVh,0
columbianChemicals,Let’s hope for the best and wait for the result. This makes no sense to me. #ColumbianChemicals http://t.co/4CaJkGgfmw,0
